# backend=neuralfoil
# airfoil=NACA2409
# model_size=small
# mach_model=incompressible_replicated
# generated_offline=true
airfoil,alpha_deg,reynolds,mach,cl,cd,cm,confidence
NACA2409,-35,2000000,0.2,-1.219717944,0.398887765,0.1522939097,8.604169141e-57
NACA2409,-35,2000000,0.3,-1.219717944,0.398887765,0.1522939097,8.604169141e-57
NACA2409,-30,1000,0,-1.057279326,0.3778373554,0.1438609044,1.097175999e-13
NACA2409,-30,1000,0.1,-1.057279326,0.3778373554,0.1438609044,1.097175999e-13
NACA2409,-30,1000,0.2,-1.057279326,0.3778373554,0.1438609044,1.097175999e-13
NACA2409,-30,1000,0.3,-1.057279326,0.3778373554,0.1438609044,1.097175999e-13
NACA2409,-30,1884.021406,0,-1.052098844,0.3514546406,0.1497140423,1.241450153e-12
NACA2409,-30,1884.021406,0.1,-1.052098844,0.3514546406,0.1497140423,1.241450153e-12
NACA2409,-30,1884.021406,0.2,-1.052098844,0.3514546406,0.1497140423,1.241450153e-12
NACA2409,-30,1884.021406,0.3,-1.052098844,0.3514546406,0.1497140423,1.241450153e-12
NACA2409,-30,3549.53666,0,-1.045688404,0.3371872491,0.1524910378,4.855635625e-12
NACA2409,-30,3549.53666,0.1,-1.045688404,0.3371872491,0.1524910378,4.855635625e-12
NACA2409,-30,3549.53666,0.2,-1.045688404,0.3371872491,0.1524910378,4.855635625e-12
NACA2409,-30,3549.53666,0.3,-1.045688404,0.3371872491,0.1524910378,4.855635625e-12
NACA2409,-30,6687.40305,0,-1.111884949,0.3579837664,0.1481806062,1.480033328e-11
NACA2409,-30,6687.40305,0.1,-1.111884949,0.3579837664,0.1481806062,1.480033328e-11
NACA2409,-30,6687.40305,0.2,-1.111884949,0.3579837664,0.1481806062,1.480033328e-11
NACA2409,-30,6687.40305,0.3,-1.111884949,0.3579837664,0.1481806062,1.480033328e-11
NACA2409,-30,12599.2105,0,-1.115821196,0.3488537872,0.140327724,1.233007845e-11
NACA2409,-30,12599.2105,0.1,-1.115821196,0.3488537872,0.140327724,1.233007845e-11
NACA2409,-30,12599.2105,0.2,-1.115821196,0.3488537872,0.140327724,1.233007845e-11
NACA2409,-30,12599.2105,0.3,-1.115821196,0.3488537872,0.140327724,1.233007845e-11
NACA2409,-30,23737.18228,0,-1.107682381,0.3388459916,0.1351183174,5.777227604e-12
NACA2409,-30,23737.18228,0.1,-1.107682381,0.3388459916,0.1351183174,5.777227604e-12
NACA2409,-30,23737.18228,0.2,-1.107682381,0.3388459916,0.1351183174,5.777227604e-12
NACA2409,-30,23737.18228,0.3,-1.107682381,0.3388459916,0.1351183174,5.777227604e-12
NACA2409,-30,44721.35955,0,-1.092819082,0.3301728519,0.1339499,1.87360182e-12
NACA2409,-30,44721.35955,0.1,-1.092819082,0.3301728519,0.1339499,1.87360182e-12
NACA2409,-30,44721.35955,0.2,-1.092819082,0.3301728519,0.1339499,1.87360182e-12
NACA2409,-30,44721.35955,0.3,-1.092819082,0.3301728519,0.1339499,1.87360182e-12
NACA2409,-30,84255.99872,0,-1.09226599,0.3294698995,0.133373971,5.78059599e-13
NACA2409,-30,84255.99872,0.1,-1.09226599,0.3294698995,0.133373971,5.78059599e-13
NACA2409,-30,84255.99872,0.2,-1.09226599,0.3294698995,0.133373971,5.78059599e-13
NACA2409,-30,84255.99872,0.3,-1.09226599,0.3294698995,0.133373971,5.78059599e-13
NACA2409,-30,158740.1052,0,-1.105353126,0.3408403236,0.1311865635,1.943551969e-13
NACA2409,-30,158740.1052,0.1,-1.105353126,0.3408403236,0.1311865635,1.943551969e-13
NACA2409,-30,158740.1052,0.2,-1.105353126,0.3408403236,0.1311865635,1.943551969e-13
NACA2409,-30,158740.1052,0.3,-1.105353126,0.3408403236,0.1311865635,1.943551969e-13
NACA2409,-30,299069.7562,0,-1.115207236,0.3541221331,0.1274319948,8.844005231e-14
NACA2409,-30,299069.7562,0.1,-1.115207236,0.3541221331,0.1274319948,8.844005231e-14
NACA2409,-30,299069.7562,0.2,-1.115207236,0.3541221331,0.1274319948,8.844005231e-14
NACA2409,-30,299069.7562,0.3,-1.115207236,0.3541221331,0.1274319948,8.844005231e-14
NACA2409,-30,563453.8228,0,-1.112258054,0.36043719,0.1246863524,6.165179399e-14
NACA2409,-30,563453.8228,0.1,-1.112258054,0.36043719,0.1246863524,6.165179399e-14
NACA2409,-30,563453.8228,0.2,-1.112258054,0.36043719,0.1246863524,6.165179399e-14
NACA2409,-30,563453.8228,0.3,-1.112258054,0.36043719,0.1246863524,6.165179399e-14
NACA2409,-30,1061559.064,0,-1.107269736,0.3593804961,0.1251033375,5.703394095e-14
NACA2409,-30,1061559.064,0.1,-1.107269736,0.3593804961,0.1251033375,5.703394095e-14
NACA2409,-30,1061559.064,0.2,-1.107269736,0.3593804961,0.1251033375,5.703394095e-14
NACA2409,-30,1061559.064,0.3,-1.107269736,0.3593804961,0.1251033375,5.703394095e-14
NACA2409,-30,2000000,0,-1.110507714,0.3574137935,0.1281249038,5.510947173e-14
NACA2409,-30,2000000,0.1,-1.110507714,0.3574137935,0.1281249038,5.510947173e-14
NACA2409,-30,2000000,0.2,-1.110507714,0.3574137935,0.1281249038,5.510947173e-14
NACA2409,-30,2000000,0.3,-1.110507714,0.3574137935,0.1281249038,5.510947173e-14
NACA2409,-25,1000,0,-0.887768491,0.3124601842,0.09843294184,0.01388329805
NACA2409,-25,1000,0.1,-0.887768491,0.3124601842,0.09843294184,0.01388329805
NACA2409,-25,1000,0.2,-0.887768491,0.3124601842,0.09843294184,0.01388329805
NACA2409,-25,1000,0.3,-0.887768491,0.3124601842,0.09843294184,0.01388329805
NACA2409,-25,1884.021406,0,-0.8877332249,0.2923221253,0.1062772435,0.1484650259
NACA2409,-25,1884.021406,0.1,-0.8877332249,0.2923221253,0.1062772435,0.1484650259
NACA2409,-25,1884.021406,0.2,-0.8877332249,0.2923221253,0.1062772435,0.1484650259
NACA2409,-25,1884.021406,0.3,-0.8877332249,0.2923221253,0.1062772435,0.1484650259
NACA2409,-25,3549.53666,0,-0.8622780176,0.2803090526,0.1081065548,0.3775886209
NACA2409,-25,3549.53666,0.1,-0.8622780176,0.2803090526,0.1081065548,0.3775886209
NACA2409,-25,3549.53666,0.2,-0.8622780176,0.2803090526,0.1081065548,0.3775886209
NACA2409,-25,3549.53666,0.3,-0.8622780176,0.2803090526,0.1081065548,0.3775886209
NACA2409,-25,6687.40305,0,-0.9623085259,0.3053152798,0.115677463,0.6285067786
NACA2409,-25,6687.40305,0.1,-0.9623085259,0.3053152798,0.115677463,0.6285067786
NACA2409,-25,6687.40305,0.2,-0.9623085259,0.3053152798,0.115677463,0.6285067786
NACA2409,-25,6687.40305,0.3,-0.9623085259,0.3053152798,0.115677463,0.6285067786
NACA2409,-25,12599.2105,0,-0.9754937089,0.302132758,0.1043985696,0.5950228996
NACA2409,-25,12599.2105,0.1,-0.9754937089,0.302132758,0.1043985696,0.5950228996
NACA2409,-25,12599.2105,0.2,-0.9754937089,0.302132758,0.1043985696,0.5950228996
NACA2409,-25,12599.2105,0.3,-0.9754937089,0.302132758,0.1043985696,0.5950228996
NACA2409,-25,23737.18228,0,-0.9697063835,0.2947398507,0.0991284094,0.3693619482
NACA2409,-25,23737.18228,0.1,-0.9697063835,0.2947398507,0.0991284094,0.3693619482
NACA2409,-25,23737.18228,0.2,-0.9697063835,0.2947398507,0.0991284094,0.3693619482
NACA2409,-25,23737.18228,0.3,-0.9697063835,0.2947398507,0.0991284094,0.3693619482
NACA2409,-25,44721.35955,0,-0.9531120346,0.2878052123,0.098562025,0.1502861129
NACA2409,-25,44721.35955,0.1,-0.9531120346,0.2878052123,0.098562025,0.1502861129
NACA2409,-25,44721.35955,0.2,-0.9531120346,0.2878052123,0.098562025,0.1502861129
NACA2409,-25,44721.35955,0.3,-0.9531120346,0.2878052123,0.098562025,0.1502861129
NACA2409,-25,84255.99872,0,-0.9479424428,0.2879516507,0.09975956981,0.05237795416
NACA2409,-25,84255.99872,0.1,-0.9479424428,0.2879516507,0.09975956981,0.05237795416
NACA2409,-25,84255.99872,0.2,-0.9479424428,0.2879516507,0.09975956981,0.05237795416
NACA2409,-25,84255.99872,0.3,-0.9479424428,0.2879516507,0.09975956981,0.05237795416
NACA2409,-25,158740.1052,0,-0.9596484861,0.2959272903,0.09933996611,0.01730022392
NACA2409,-25,158740.1052,0.1,-0.9596484861,0.2959272903,0.09933996611,0.01730022392
NACA2409,-25,158740.1052,0.2,-0.9596484861,0.2959272903,0.09933996611,0.01730022392
NACA2409,-25,158740.1052,0.3,-0.9596484861,0.2959272903,0.09933996611,0.01730022392
NACA2409,-25,299069.7562,0,-0.9669989723,0.3034023012,0.09669589712,0.007893146156
NACA2409,-25,299069.7562,0.1,-0.9669989723,0.3034023012,0.09669589712,0.007893146156
NACA2409,-25,299069.7562,0.2,-0.9669989723,0.3034023012,0.09669589712,0.007893146156
NACA2409,-25,299069.7562,0.3,-0.9669989723,0.3034023012,0.09669589712,0.007893146156
NACA2409,-25,563453.8228,0,-0.961837231,0.3040577827,0.09348644592,0.005298803431
NACA2409,-25,563453.8228,0.1,-0.961837231,0.3040577827,0.09348644592,0.005298803431
NACA2409,-25,563453.8228,0.2,-0.961837231,0.3040577827,0.09348644592,0.005298803431
NACA2409,-25,563453.8228,0.3,-0.961837231,0.3040577827,0.09348644592,0.005298803431
NACA2409,-25,1061559.064,0,-0.9567160682,0.3010343963,0.09300792693,0.004501136413
NACA2409,-25,1061559.064,0.1,-0.9567160682,0.3010343963,0.09300792693,0.004501136413
NACA2409,-25,1061559.064,0.2,-0.9567160682,0.3010343963,0.09300792693,0.004501136413
NACA2409,-25,1061559.064,0.3,-0.9567160682,0.3010343963,0.09300792693,0.004501136413
NACA2409,-25,2000000,0,-0.9585845797,0.3012099299,0.09475943807,0.004121785452
NACA2409,-25,2000000,0.1,-0.9585845797,0.3012099299,0.09475943807,0.004121785452
NACA2409,-25,2000000,0.2,-0.9585845797,0.3012099299,0.09475943807,0.004121785452
NACA2409,-25,2000000,0.3,-0.9585845797,0.3012099299,0.09475943807,0.004121785452
NACA2409,-20,1000,0,-0.7020263776,0.2518169257,0.05193624803,0.3755257826
NACA2409,-20,1000,0.1,-0.7020263776,0.2518169257,0.05193624803,0.3755257826
NACA2409,-20,1000,0.2,-0.7020263776,0.2518169257,0.05193624803,0.3755257826
NACA2409,-20,1000,0.3,-0.7020263776,0.2518169257,0.05193624803,0.3755257826
NACA2409,-20,1884.021406,0,-0.6957836055,0.2354935772,0.06000040919,0.8927009721
NACA2409,-20,1884.021406,0.1,-0.6957836055,0.2354935772,0.06000040919,0.8927009721
NACA2409,-20,1884.021406,0.2,-0.6957836055,0.2354935772,0.06000040919,0.8927009721
NACA2409,-20,1884.021406,0.3,-0.6957836055,0.2354935772,0.06000040919,0.8927009721
NACA2409,-20,3549.53666,0,-0.6953544473,0.2313487116,0.06596109568,0.9727514884
NACA2409,-20,3549.53666,0.1,-0.6953544473,0.2313487116,0.06596109568,0.9727514884
NACA2409,-20,3549.53666,0.2,-0.6953544473,0.2313487116,0.06596109568,0.9727514884
NACA2409,-20,3549.53666,0.3,-0.6953544473,0.2313487116,0.06596109568,0.9727514884
NACA2409,-20,6687.40305,0,-0.7165886021,0.2392784288,0.07338164708,0.9768539491
NACA2409,-20,6687.40305,0.1,-0.7165886021,0.2392784288,0.07338164708,0.9768539491
NACA2409,-20,6687.40305,0.2,-0.7165886021,0.2392784288,0.07338164708,0.9768539491
NACA2409,-20,6687.40305,0.3,-0.7165886021,0.2392784288,0.07338164708,0.9768539491
NACA2409,-20,12599.2105,0,-0.8033825421,0.2491125696,0.06835744605,0.9854056059
NACA2409,-20,12599.2105,0.1,-0.8033825421,0.2491125696,0.06835744605,0.9854056059
NACA2409,-20,12599.2105,0.2,-0.8033825421,0.2491125696,0.06835744605,0.9854056059
NACA2409,-20,12599.2105,0.3,-0.8033825421,0.2491125696,0.06835744605,0.9854056059
NACA2409,-20,23737.18228,0,-0.7987767183,0.2457270316,0.05992947373,0.9621152015
NACA2409,-20,23737.18228,0.1,-0.7987767183,0.2457270316,0.05992947373,0.9621152015
NACA2409,-20,23737.18228,0.2,-0.7987767183,0.2457270316,0.05992947373,0.9621152015
NACA2409,-20,23737.18228,0.3,-0.7987767183,0.2457270316,0.05992947373,0.9621152015
NACA2409,-20,44721.35955,0,-0.7819867643,0.2414413663,0.05827144894,0.8831031641
NACA2409,-20,44721.35955,0.1,-0.7819867643,0.2414413663,0.05827144894,0.8831031641
NACA2409,-20,44721.35955,0.2,-0.7819867643,0.2414413663,0.05827144894,0.8831031641
NACA2409,-20,44721.35955,0.3,-0.7819867643,0.2414413663,0.05827144894,0.8831031641
NACA2409,-20,84255.99872,0,-0.7747833132,0.2413792468,0.05969604726,0.6996691846
NACA2409,-20,84255.99872,0.1,-0.7747833132,0.2413792468,0.05969604726,0.6996691846
NACA2409,-20,84255.99872,0.2,-0.7747833132,0.2413792468,0.05969604726,0.6996691846
NACA2409,-20,84255.99872,0.3,-0.7747833132,0.2413792468,0.05969604726,0.6996691846
NACA2409,-20,158740.1052,0,-0.7841560064,0.2437628262,0.06040212444,0.4390041282
NACA2409,-20,158740.1052,0.1,-0.7841560064,0.2437628262,0.06040212444,0.4390041282
NACA2409,-20,158740.1052,0.2,-0.7841560064,0.2437628262,0.06040212444,0.4390041282
NACA2409,-20,158740.1052,0.3,-0.7841560064,0.2437628262,0.06040212444,0.4390041282
NACA2409,-20,299069.7562,0,-0.7890430132,0.2428257697,0.05888777554,0.281086984
NACA2409,-20,299069.7562,0.1,-0.7890430132,0.2428257697,0.05888777554,0.281086984
NACA2409,-20,299069.7562,0.2,-0.7890430132,0.2428257697,0.05888777554,0.281086984
NACA2409,-20,299069.7562,0.3,-0.7890430132,0.2428257697,0.05888777554,0.281086984
NACA2409,-20,563453.8228,0,-0.7840755612,0.2389952567,0.05631803173,0.2165123398
NACA2409,-20,563453.8228,0.1,-0.7840755612,0.2389952567,0.05631803173,0.2165123398
NACA2409,-20,563453.8228,0.2,-0.7840755612,0.2389952567,0.05631803173,0.2165123398
NACA2409,-20,563453.8228,0.3,-0.7840755612,0.2389952567,0.05631803173,0.2165123398
NACA2409,-20,1061559.064,0,-0.7756012899,0.2402895629,0.05616983394,0.1925780034
NACA2409,-20,1061559.064,0.1,-0.7756012899,0.2402895629,0.05616983394,0.1925780034
NACA2409,-20,1061559.064,0.2,-0.7756012899,0.2402895629,0.05616983394,0.1925780034
NACA2409,-20,1061559.064,0.3,-0.7756012899,0.2402895629,0.05616983394,0.1925780034
NACA2409,-20,2000000,0,-0.7752825188,0.2481748869,0.05605667564,0.1912614426
NACA2409,-20,2000000,0.1,-0.7752825188,0.2481748869,0.05605667564,0.1912614426
NACA2409,-20,2000000,0.2,-0.7752825188,0.2481748869,0.05605667564,0.1912614426
NACA2409,-20,2000000,0.3,-0.7752825188,0.2481748869,0.05605667564,0.1912614426
NACA2409,-15,1000,0,-0.5087230824,0.2029222074,0.01077330674,0.3443676592
NACA2409,-15,1000,0.1,-0.5087230824,0.2029222074,0.01077330674,0.3443676592
NACA2409,-15,1000,0.2,-0.5087230824,0.2029222074,0.01077330674,0.3443676592
NACA2409,-15,1000,0.3,-0.5087230824,0.2029222074,0.01077330674,0.3443676592
NACA2409,-15,1884.021406,0,-0.4929414389,0.1833154299,0.01858501936,0.8831368629
NACA2409,-15,1884.021406,0.1,-0.4929414389,0.1833154299,0.01858501936,0.8831368629
NACA2409,-15,1884.021406,0.2,-0.4929414389,0.1833154299,0.01858501936,0.8831368629
NACA2409,-15,1884.021406,0.3,-0.4929414389,0.1833154299,0.01858501936,0.8831368629
NACA2409,-15,3549.53666,0,-0.4859657628,0.1737653808,0.02434948661,0.9743812685
NACA2409,-15,3549.53666,0.1,-0.4859657628,0.1737653808,0.02434948661,0.9743812685
NACA2409,-15,3549.53666,0.2,-0.4859657628,0.1737653808,0.02434948661,0.9743812685
NACA2409,-15,3549.53666,0.3,-0.4859657628,0.1737653808,0.02434948661,0.9743812685
NACA2409,-15,6687.40305,0,-0.4741287394,0.1723351057,0.02663528288,0.980250178
NACA2409,-15,6687.40305,0.1,-0.4741287394,0.1723351057,0.02663528288,0.980250178
NACA2409,-15,6687.40305,0.2,-0.4741287394,0.1723351057,0.02663528288,0.980250178
NACA2409,-15,6687.40305,0.3,-0.4741287394,0.1723351057,0.02663528288,0.980250178
NACA2409,-15,12599.2105,0,-0.5964051071,0.1957157137,0.0451879428,0.9798389903
NACA2409,-15,12599.2105,0.1,-0.5964051071,0.1957157137,0.0451879428,0.9798389903
NACA2409,-15,12599.2105,0.2,-0.5964051071,0.1957157137,0.0451879428,0.9798389903
NACA2409,-15,12599.2105,0.3,-0.5964051071,0.1957157137,0.0451879428,0.9798389903
NACA2409,-15,23737.18228,0,-0.619211435,0.1926989823,0.02839786913,0.9685297737
NACA2409,-15,23737.18228,0.1,-0.619211435,0.1926989823,0.02839786913,0.9685297737
NACA2409,-15,23737.18228,0.2,-0.619211435,0.1926989823,0.02839786913,0.9685297737
NACA2409,-15,23737.18228,0.3,-0.619211435,0.1926989823,0.02839786913,0.9685297737
NACA2409,-15,44721.35955,0,-0.6121944928,0.1875736317,0.02214288054,0.8952430804
NACA2409,-15,44721.35955,0.1,-0.6121944928,0.1875736317,0.02214288054,0.8952430804
NACA2409,-15,44721.35955,0.2,-0.6121944928,0.1875736317,0.02214288054,0.8952430804
NACA2409,-15,44721.35955,0.3,-0.6121944928,0.1875736317,0.02214288054,0.8952430804
NACA2409,-15,84255.99872,0,-0.6062668367,0.1857972254,0.02112524456,0.6842280881
NACA2409,-15,84255.99872,0.1,-0.6062668367,0.1857972254,0.02112524456,0.6842280881
NACA2409,-15,84255.99872,0.2,-0.6062668367,0.1857972254,0.02112524456,0.6842280881
NACA2409,-15,84255.99872,0.3,-0.6062668367,0.1857972254,0.02112524456,0.6842280881
NACA2409,-15,158740.1052,0,-0.6107543576,0.181401676,0.02120501217,0.4501279696
NACA2409,-15,158740.1052,0.1,-0.6107543576,0.181401676,0.02120501217,0.4501279696
NACA2409,-15,158740.1052,0.2,-0.6107543576,0.181401676,0.02120501217,0.4501279696
NACA2409,-15,158740.1052,0.3,-0.6107543576,0.181401676,0.02120501217,0.4501279696
NACA2409,-15,299069.7562,0,-0.6131270853,0.1749941915,0.02123469856,0.3348691015
NACA2409,-15,299069.7562,0.1,-0.6131270853,0.1749941915,0.02123469856,0.3348691015
NACA2409,-15,299069.7562,0.2,-0.6131270853,0.1749941915,0.02123469856,0.3348691015
NACA2409,-15,299069.7562,0.3,-0.6131270853,0.1749941915,0.02123469856,0.3348691015
NACA2409,-15,563453.8228,0,-0.6025644935,0.1789106206,0.02217753607,0.3041894116
NACA2409,-15,563453.8228,0.1,-0.6025644935,0.1789106206,0.02217753607,0.3041894116
NACA2409,-15,563453.8228,0.2,-0.6025644935,0.1789106206,0.02217753607,0.3041894116
NACA2409,-15,563453.8228,0.3,-0.6025644935,0.1789106206,0.02217753607,0.3041894116
NACA2409,-15,1061559.064,0,-0.6391123616,0.1726298552,0.01592975372,0.2956787761
NACA2409,-15,1061559.064,0.1,-0.6391123616,0.1726298552,0.01592975372,0.2956787761
NACA2409,-15,1061559.064,0.2,-0.6391123616,0.1726298552,0.01592975372,0.2956787761
NACA2409,-15,1061559.064,0.3,-0.6391123616,0.1726298552,0.01592975372,0.2956787761
NACA2409,-15,2000000,0,-1.217500472,0.03645155757,-0.04657569634,0.718051026
NACA2409,-15,2000000,0.1,-1.217500472,0.03645155757,-0.04657569634,0.718051026
NACA2409,-15,2000000,0.2,-1.217500472,0.03645155757,-0.04657569634,0.718051026
NACA2409,-15,2000000,0.3,-1.217500472,0.03645155757,-0.04657569634,0.718051026
NACA2409,-10,1000,0,-0.3480457204,0.1567528998,-0.01791391366,0.382362465
NACA2409,-10,1000,0.1,-0.3480457204,0.1567528998,-0.01791391366,0.382362465
NACA2409,-10,1000,0.2,-0.3480457204,0.1567528998,-0.01791391366,0.382362465
NACA2409,-10,1000,0.3,-0.3480457204,0.1567528998,-0.01791391366,0.382362465
NACA2409,-10,1884.021406,0,-0.3080087755,0.1347984113,-0.01383031431,0.8905663337
NACA2409,-10,1884.021406,0.1,-0.3080087755,0.1347984113,-0.01383031431,0.8905663337
NACA2409,-10,1884.021406,0.2,-0.3080087755,0.1347984113,-0.01383031431,0.8905663337
NACA2409,-10,1884.021406,0.3,-0.3080087755,0.1347984113,-0.01383031431,0.8905663337
NACA2409,-10,3549.53666,0,-0.2824880548,0.1189255048,-0.01007721551,0.9757794224
NACA2409,-10,3549.53666,0.1,-0.2824880548,0.1189255048,-0.01007721551,0.9757794224
NACA2409,-10,3549.53666,0.2,-0.2824880548,0.1189255048,-0.01007721551,0.9757794224
NACA2409,-10,3549.53666,0.3,-0.2824880548,0.1189255048,-0.01007721551,0.9757794224
NACA2409,-10,6687.40305,0,-0.2788847769,0.1114410651,-0.004556039982,0.9821108647
NACA2409,-10,6687.40305,0.1,-0.2788847769,0.1114410651,-0.004556039982,0.9821108647
NACA2409,-10,6687.40305,0.2,-0.2788847769,0.1114410651,-0.004556039982,0.9821108647
NACA2409,-10,6687.40305,0.3,-0.2788847769,0.1114410651,-0.004556039982,0.9821108647
NACA2409,-10,12599.2105,0,-0.2749827147,0.1078365084,-0.001689187841,0.9783643301
NACA2409,-10,12599.2105,0.1,-0.2749827147,0.1078365084,-0.001689187841,0.9783643301
NACA2409,-10,12599.2105,0.2,-0.2749827147,0.1078365084,-0.001689187841,0.9783643301
NACA2409,-10,12599.2105,0.3,-0.2749827147,0.1078365084,-0.001689187841,0.9783643301
NACA2409,-10,23737.18228,0,-0.4418358114,0.1277805669,0.01787219234,0.9687372158
NACA2409,-10,23737.18228,0.1,-0.4418358114,0.1277805669,0.01787219234,0.9687372158
NACA2409,-10,23737.18228,0.2,-0.4418358114,0.1277805669,0.01787219234,0.9687372158
NACA2409,-10,23737.18228,0.3,-0.4418358114,0.1277805669,0.01787219234,0.9687372158
NACA2409,-10,44721.35955,0,-0.495415214,0.124356966,-0.0002239519323,0.9004250034
NACA2409,-10,44721.35955,0.1,-0.495415214,0.124356966,-0.0002239519323,0.9004250034
NACA2409,-10,44721.35955,0.2,-0.495415214,0.124356966,-0.0002239519323,0.9004250034
NACA2409,-10,44721.35955,0.3,-0.495415214,0.124356966,-0.0002239519323,0.9004250034
NACA2409,-10,84255.99872,0,-0.4975339178,0.1168600041,-0.01029997854,0.6583722441
NACA2409,-10,84255.99872,0.1,-0.4975339178,0.1168600041,-0.01029997854,0.6583722441
NACA2409,-10,84255.99872,0.2,-0.4975339178,0.1168600041,-0.01029997854,0.6583722441
NACA2409,-10,84255.99872,0.3,-0.4975339178,0.1168600041,-0.01029997854,0.6583722441
NACA2409,-10,158740.1052,0,-0.5096087152,0.1074776566,-0.01208103907,0.4872891246
NACA2409,-10,158740.1052,0.1,-0.5096087152,0.1074776566,-0.01208103907,0.4872891246
NACA2409,-10,158740.1052,0.2,-0.5096087152,0.1074776566,-0.01208103907,0.4872891246
NACA2409,-10,158740.1052,0.3,-0.5096087152,0.1074776566,-0.01208103907,0.4872891246
NACA2409,-10,299069.7562,0,-0.5475222099,0.09654261184,-0.01985032751,0.4124780318
NACA2409,-10,299069.7562,0.1,-0.5475222099,0.09654261184,-0.01985032751,0.4124780318
NACA2409,-10,299069.7562,0.2,-0.5475222099,0.09654261184,-0.01985032751,0.4124780318
NACA2409,-10,299069.7562,0.3,-0.5475222099,0.09654261184,-0.01985032751,0.4124780318
NACA2409,-10,563453.8228,0,-0.7751558672,0.03968525563,-0.04440103544,0.5959218833
NACA2409,-10,563453.8228,0.1,-0.7751558672,0.03968525563,-0.04440103544,0.5959218833
NACA2409,-10,563453.8228,0.2,-0.7751558672,0.03968525563,-0.04440103544,0.5959218833
NACA2409,-10,563453.8228,0.3,-0.7751558672,0.03968525563,-0.04440103544,0.5959218833
NACA2409,-10,1061559.064,0,-0.8637737493,0.01795069393,-0.05050507202,0.8513933413
NACA2409,-10,1061559.064,0.1,-0.8637737493,0.01795069393,-0.05050507202,0.8513933413
NACA2409,-10,1061559.064,0.2,-0.8637737493,0.01795069393,-0.05050507202,0.8513933413
NACA2409,-10,1061559.064,0.3,-0.8637737493,0.01795069393,-0.05050507202,0.8513933413
NACA2409,-10,2000000,0,-0.880683524,0.01329030476,-0.04916344768,0.91592197
NACA2409,-10,2000000,0.1,-0.880683524,0.01329030476,-0.04916344768,0.91592197
NACA2409,-10,2000000,0.2,-0.880683524,0.01329030476,-0.04916344768,0.91592197
NACA2409,-10,2000000,0.3,-0.880683524,0.01329030476,-0.04916344768,0.91592197
NACA2409,-5,1000,0,-0.249677919,0.1206154009,-0.03355074076,0.515766962
NACA2409,-5,1000,0.1,-0.249677919,0.1206154009,-0.03355074076,0.515766962
NACA2409,-5,1000,0.2,-0.249677919,0.1206154009,-0.03355074076,0.515766962
NACA2409,-5,1000,0.3,-0.249677919,0.1206154009,-0.03355074076,0.515766962
NACA2409,-5,1884.021406,0,-0.2235694863,0.09142023023,-0.03378827562,0.8811968125
NACA2409,-5,1884.021406,0.1,-0.2235694863,0.09142023023,-0.03378827562,0.8811968125
NACA2409,-5,1884.021406,0.2,-0.2235694863,0.09142023023,-0.03378827562,0.8811968125
NACA2409,-5,1884.021406,0.3,-0.2235694863,0.09142023023,-0.03378827562,0.8811968125
NACA2409,-5,3549.53666,0,-0.1894750235,0.07164697797,-0.03349938911,0.9673380628
NACA2409,-5,3549.53666,0.1,-0.1894750235,0.07164697797,-0.03349938911,0.9673380628
NACA2409,-5,3549.53666,0.2,-0.1894750235,0.07164697797,-0.03349938911,0.9673380628
NACA2409,-5,3549.53666,0.3,-0.1894750235,0.07164697797,-0.03349938911,0.9673380628
NACA2409,-5,6687.40305,0,-0.170154817,0.06135836112,-0.02863330632,0.9821332268
NACA2409,-5,6687.40305,0.1,-0.170154817,0.06135836112,-0.02863330632,0.9821332268
NACA2409,-5,6687.40305,0.2,-0.170154817,0.06135836112,-0.02863330632,0.9821332268
NACA2409,-5,6687.40305,0.3,-0.170154817,0.06135836112,-0.02863330632,0.9821332268
NACA2409,-5,12599.2105,0,-0.2969173315,0.05825499774,-0.005621965496,0.9840471667
NACA2409,-5,12599.2105,0.1,-0.2969173315,0.05825499774,-0.005621965496,0.9840471667
NACA2409,-5,12599.2105,0.2,-0.2969173315,0.05825499774,-0.005621965496,0.9840471667
NACA2409,-5,12599.2105,0.3,-0.2969173315,0.05825499774,-0.005621965496,0.9840471667
NACA2409,-5,23737.18228,0,-0.4482804573,0.05094634242,-0.01442558638,0.9619282295
NACA2409,-5,23737.18228,0.1,-0.4482804573,0.05094634242,-0.01442558638,0.9619282295
NACA2409,-5,23737.18228,0.2,-0.4482804573,0.05094634242,-0.01442558638,0.9619282295
NACA2409,-5,23737.18228,0.3,-0.4482804573,0.05094634242,-0.01442558638,0.9619282295
NACA2409,-5,44721.35955,0,-0.4425723661,0.04012961812,-0.03921442023,0.8915115517
NACA2409,-5,44721.35955,0.1,-0.4425723661,0.04012961812,-0.03921442023,0.8915115517
NACA2409,-5,44721.35955,0.2,-0.4425723661,0.04012961812,-0.03921442023,0.8915115517
NACA2409,-5,44721.35955,0.3,-0.4425723661,0.04012961812,-0.03921442023,0.8915115517
NACA2409,-5,84255.99872,0,-0.4174484249,0.02696707593,-0.03785744531,0.8844135784
NACA2409,-5,84255.99872,0.1,-0.4174484249,0.02696707593,-0.03785744531,0.8844135784
NACA2409,-5,84255.99872,0.2,-0.4174484249,0.02696707593,-0.03785744531,0.8844135784
NACA2409,-5,84255.99872,0.3,-0.4174484249,0.02696707593,-0.03785744531,0.8844135784
